userId,history_len,drift,focus,maturity,freshness,w_ncf,w_tr,w_gen,static_rank,damr_rank,static_hit,damr_hit,static_ndcg,damr_ndcg
4626,143,0.1123,0.2613,0.8963,0.6762,0.6208797097206116,0.25837457180023193,0.12074567377567291,31,15,0,0,0.0,0.0
3786,20,0.4468,0.5262,0.5649,0.0936,0.3385172486305237,0.41744717955589294,0.24403557181358337,85,79,0,0,0.0,0.0
15273,54,0.0522,0.2917,0.7377,0.3992,0.6383879780769348,0.20696492493152618,0.15464703738689423,3,3,1,1,0.5,0.5
4400,35,0.2903,0.4855,0.6413,0.2119,0.45432978868484497,0.3271819055080414,0.21848829090595245,6,22,1,0,0.3562071871080222,0.0
1957,233,0.0622,0.2615,1.0,0.8143,0.6671648621559143,0.23295846581459045,0.09987667948007584,62,88,0,0,0.0,0.0
21968,52,0.1086,0.2991,0.7414,0.4066,0.6027830839157104,0.23842154443264008,0.15879535675048828,33,22,0,0,0.0,0.0
4619,338,0.0315,0.1942,1.0,0.87,0.6850569248199463,0.22213715314865112,0.09280596673488617,10,24,1,0,0.2890648263178879,0.0
33878,53,0.0655,0.3306,0.7522,0.4278,0.6289654970169067,0.214817613363266,0.15621688961982727,17,12,0,0,0.0,0.0
15866,30,0.0909,0.2834,0.6413,0.2119,0.6017886996269226,0.2156592160463333,0.18255206942558289,70,47,0,0,0.0,0.0
18533,102,0.0616,0.276,0.8721,0.6405,0.6500906348228455,0.22607681155204773,0.12383262068033218,9,25,1,0,0.3010299956639812,0.0
32091,514,0.0462,0.1969,1.0,0.9144,0.6714162230491638,0.23539672791957855,0.09318700432777405,54,38,0,0,0.0,0.0
14299,48,0.1167,0.2865,0.6283,0.1889,0.5832657217979431,0.2279977649450302,0.18873651325702667,48,27,0,0,0.0,0.0
35433,19,0.3047,0.5138,0.5342,0.0601,0.4232237935066223,0.3188096284866333,0.2579665780067444,26,24,0,0,0.0,0.0
8777,50,0.1352,0.2212,0.7377,0.3992,0.5907360911369324,0.25607550144195557,0.15318837761878967,31,26,0,0,0.0,0.0
37566,18,0.1144,0.4376,0.5552,0.0821,0.5553456544876099,0.21414080262184143,0.2305135726928711,66,61,0,0,0.0,0.0
37863,135,0.0929,0.2397,0.9207,0.7093,0.638308584690094,0.24827447533607483,0.11341693997383118,93,7,0,1,0.0,0.3333333333333333
31274,19,0.3258,0.539,0.5552,0.0821,0.41216087341308594,0.33307135105133057,0.25476786494255066,15,50,0,0,0.0,0.0
16211,18,0.1943,0.5248,0.5552,0.0821,0.4970771372318268,0.25351884961128235,0.24940402805805206,14,3,0,1,0.0,0.5
31295,589,0.0191,0.1945,1.0,0.9238,0.6879081726074219,0.22059500217437744,0.09149684011936188,6,36,1,0,0.3562071871080222,0.0
27073,95,0.0459,0.314,0.8215,0.5574,0.6509661078453064,0.21227671205997467,0.13675713539123535,31,42,0,0,0.0,0.0
12683,61,0.0672,0.3927,0.7556,0.4346,0.6233874559402466,0.21447458863258362,0.16213789582252502,42,6,0,1,0.0,0.3562071871080222
6236,46,0.2402,0.3889,0.5741,0.1054,0.4844436049461365,0.28980377316474915,0.22575266659259796,30,4,0,1,0.0,0.43067655807339306
6399,362,0.0357,0.2348,1.0,0.8809,0.6793245077133179,0.225007101893425,0.09566838294267654,47,25,0,0,0.0,0.0
28641,143,0.0408,0.2509,0.9331,0.7251,0.6728911995887756,0.2180025279521942,0.10910629481077194,23,11,0,0,0.0,0.0
23547,82,0.1132,0.2815,0.8286,0.5698,0.6108761429786682,0.25255709886550903,0.13656671345233917,44,56,0,0,0.0,0.0
28110,51,0.0677,0.3007,0.7451,0.4138,0.6290582418441772,0.21592192351818085,0.15501978993415833,96,40,0,0,0.0,0.0
27368,54,0.0918,0.2968,0.7178,0.3596,0.6108645796775818,0.22570712864398956,0.16342829167842865,51,3,0,1,0.0,0.5
30913,27,0.3089,0.5132,0.6283,0.1889,0.4379178583621979,0.3354337215423584,0.2266484797000885,78,73,0,0,0.0,0.0
3417,53,0.1178,0.2675,0.7451,0.4138,0.5996155142784119,0.24526312947273254,0.1551213264465332,39,47,0,0,0.0,0.0
6470,65,0.1435,0.3721,0.7522,0.4278,0.5755809545516968,0.2582925856113434,0.16612640023231506,13,9,0,1,0.0,0.3010299956639812
3897,156,0.0685,0.2452,0.9358,0.7284,0.656022846698761,0.2341328114271164,0.10984436422586441,14,16,0,0,0.0,0.0
26758,53,0.2582,0.2762,0.7414,0.4066,0.5021530985832214,0.3352873921394348,0.16255949437618256,33,47,0,0,0.0,0.0
22534,30,0.2255,0.5106,0.6475,0.2231,0.4962064325809479,0.2853296101093292,0.2184639573097229,91,31,0,0,0.0,0.0
7207,19,0.1111,0.4542,0.5342,0.0601,0.5502901673316956,0.21051117777824402,0.2391987442970276,8,18,1,0,0.31546487678572877,0.0
16559,209,0.0182,0.1856,1.0,0.8012,0.6998481154441833,0.20785202085971832,0.09229984134435654,89,34,0,0,0.0,0.0
12759,60,0.1806,0.3152,0.772,0.4664,0.556767463684082,0.28658372163772583,0.15664884448051453,35,38,0,0,0.0,0.0
12679,22,0.1855,0.5487,0.5912,0.1293,0.5082942843437195,0.2512563169002533,0.24044936895370483,83,10,0,1,0.0,0.2890648263178879
35268,130,0.0518,0.2461,0.9074,0.6915,0.6627712249755859,0.22324122488498688,0.1139875203371048,83,3,0,1,0.0,0.5
29767,168,0.1156,0.1671,0.9043,0.6873,0.6250983476638794,0.2632204592227936,0.11168115586042404,18,3,0,1,0.0,0.5
9321,119,0.0332,0.2562,0.8996,0.6807,0.6727120876312256,0.21225756406784058,0.11503040790557861,2,2,1,1,0.6309297535714575,0.6309297535714575
41511,114,0.0559,0.3207,0.8897,0.6667,0.6531303524971008,0.22301293909549713,0.12385676801204681,97,76,0,0,0.0,0.0
12260,19,0.298,0.4607,0.5552,0.0821,0.4366683065891266,0.3201587200164795,0.24317294359207153,2,2,1,1,0.6309297535714575,0.6309297535714575
18534,115,0.141,0.2761,0.8506,0.6065,0.5949671864509583,0.27231764793395996,0.1327151656150818,2,2,1,1,0.6309297535714575,0.6309297535714575
30606,125,0.0472,0.2867,0.9104,0.6957,0.6635777354240417,0.21996952593326569,0.11645268648862839,56,45,0,0,0.0,0.0
16607,20,0.1319,0.5701,0.5649,0.0936,0.5332838892936707,0.2184346616268158,0.24828144907951355,33,50,0,0,0.0,0.0
4937,435,0.0211,0.1946,1.0,0.8979,0.6890062093734741,0.21906821429729462,0.09192556887865067,59,43,0,0,0.0,0.0
29441,34,0.0918,0.376,0.6704,0.2662,0.5976301431655884,0.21685197949409485,0.1855178326368332,26,44,0,0,0.0,0.0
36180,28,0.2008,0.3729,0.6215,0.1771,0.5202823877334595,0.27253708243370056,0.20718055963516235,67,45,0,0,0.0,0.0
6445,164,0.0734,0.1727,0.9134,0.6997,0.6540032625198364,0.2376158982515335,0.10838084667921066,66,45,0,0,0.0,0.0
3116,281,0.0899,0.1831,1.0,0.8501,0.6495002508163452,0.25530433654785156,0.095195472240448,91,40,0,0,0.0,0.0
35507,19,0.2531,0.4831,0.5649,0.0936,0.46579331159591675,0.2915976643562317,0.24260897934436798,11,4,0,1,0.0,0.43067655807339306
897,23,0.1844,0.3904,0.5993,0.1413,0.5255300998687744,0.2589643597602844,0.21550551056861877,16,25,0,0,0.0,0.0
6170,27,0.4655,0.3669,0.6283,0.1889,0.34394922852516174,0.45576944947242737,0.20028133690357208,70,72,0,0,0.0,0.0
15761,124,0.03,0.4389,0.9074,0.6915,0.6638789772987366,0.2071872055530548,0.12893375754356384,23,16,0,0,0.0,0.0
11083,242,0.0866,0.2427,0.8702,0.6376,0.635847806930542,0.2412906438112259,0.12286156415939331,22,44,0,0,0.0,0.0
27030,269,0.0385,0.198,1.0,0.8416,0.6830565333366394,0.2231469750404358,0.09379641711711884,74,15,0,0,0.0,0.0
32103,28,0.1826,0.4465,0.607,0.1534,0.5229950547218323,0.25637853145599365,0.22062644362449646,17,2,0,1,0.0,0.6309297535714575
31854,69,0.3725,0.3823,0.6757,0.2765,0.40951985120773315,0.39766833186149597,0.1928117573261261,18,29,0,0,0.0,0.0
14268,247,0.0666,0.2716,1.0,0.8303,0.6622809171676636,0.2371073067188263,0.10061172395944595,86,83,0,0,0.0,0.0
26651,18,0.1824,0.5696,0.545,0.0709,0.49745479226112366,0.24371211230754852,0.2588331699371338,92,86,0,0,0.0,0.0
3768,501,0.0339,0.1998,1.0,0.9126,0.6793326735496521,0.22789019346237183,0.09277710318565369,22,24,0,0,0.0,0.0
10981,293,0.1059,0.2148,1.0,0.8316,0.6389315724372864,0.26268360018730164,0.098384790122509,84,35,0,0,0.0,0.0
25150,32,0.1546,0.4243,0.6593,0.2451,0.5518687963485718,0.24853242933750153,0.1995987892150879,86,91,0,0,0.0,0.0
143,70,0.1081,0.2515,0.8011,0.5209,0.6132204532623291,0.24721971154212952,0.13955983519554138,53,28,0,0,0.0,0.0
25929,66,0.0832,0.3772,0.7689,0.4603,0.616329550743103,0.22533424198627472,0.15833622217178345,10,14,1,0,0.2890648263178879,0.0
17714,38,0.13,0.313,0.6859,0.2963,0.5810287594795227,0.24235492944717407,0.17661625146865845,77,81,0,0,0.0,0.0
30161,107,0.098,0.2555,0.7414,0.4066,0.612924337387085,0.2336033284664154,0.15347236394882202,4,14,1,0,0.43067655807339306,0.0
18988,36,0.0823,0.4829,0.6757,0.2765,0.594580888748169,0.20909520983695984,0.19632388651371002,27,31,0,0,0.0,0.0
28084,177,0.0503,0.1862,0.9728,0.771,0.6761658787727356,0.22551606595516205,0.09831802546977997,23,2,0,1,0.0,0.6309297535714575
36589,20,0.1317,0.4408,0.5741,0.1054,0.5488467812538147,0.22458906471729279,0.2265641838312149,75,25,0,0,0.0,0.0
32182,21,0.4359,0.6308,0.4522,0.0111,0.3143872916698456,0.3886653482913971,0.29694730043411255,2,2,1,1,0.6309297535714575,0.6309297535714575
10291,516,0.0263,0.2037,1.0,0.8753,0.6873458623886108,0.21955671906471252,0.09309743344783783,65,77,0,0,0.0,0.0
12651,36,0.0706,0.5244,0.6757,0.2765,0.5977447032928467,0.20177370309829712,0.20048165321350098,43,27,0,0,0.0,0.0
19752,70,0.0783,0.3085,0.8038,0.5258,0.6288561224937439,0.22859126329421997,0.1425526738166809,8,31,1,0,0.31546487678572877,0.0
14515,84,0.0481,0.2939,0.8355,0.5815,0.6527659893035889,0.2152094542980194,0.13202452659606934,7,21,1,0,0.3333333333333333,0.0
3758,160,0.0768,0.2032,0.9546,0.7508,0.6556041240692139,0.2404952198266983,0.10390075296163559,53,25,0,0,0.0,0.0
38043,133,0.0494,0.1839,0.9193,0.7074,0.6695173382759094,0.2236315906047821,0.10685107111930847,57,42,0,0,0.0,0.0
35649,131,0.0285,0.2808,0.9164,0.7036,0.6763701438903809,0.20999285578727722,0.1136370375752449,23,4,0,1,0.0,0.43067655807339306
3913,727,0.0465,0.1922,1.0,0.9382,0.669188916683197,0.23824019730091095,0.0925709530711174,67,50,0,0,0.0,0.0
20883,40,0.1763,0.2621,0.7002,0.3247,0.5561339855194092,0.2743109166622162,0.16955514252185822,4,14,1,0,0.43067655807339306,0.0
3639,57,0.2032,0.4588,0.7624,0.4477,0.5298555493354797,0.29413750767707825,0.1760069578886032,4,15,1,0,0.43067655807339306,0.0
3084,30,0.4474,0.4769,0.6215,0.1771,0.3486531674861908,0.4329319894313812,0.21841491758823395,76,50,0,0,0.0,0.0
38396,258,0.0545,0.2235,1.0,0.8359,0.6720977425575256,0.2314205765724182,0.09648163616657257,42,32,0,0,0.0,0.0
31566,18,0.2269,0.3749,0.5342,0.0601,0.48565590381622314,0.27863240242004395,0.23571166396141052,86,20,0,0,0.0,0.0
33142,77,0.1617,0.228,0.8116,0.5399,0.5796043872833252,0.2827318012714386,0.1376638412475586,2,5,1,1,0.6309297535714575,0.38685280723454163
34984,132,0.0664,0.2505,0.9178,0.7055,0.6545958518981934,0.23206579685211182,0.11333827674388885,48,2,0,1,0.0,0.6309297535714575
10494,103,0.0739,0.2318,0.8665,0.6318,0.6443381309509277,0.23376040160655975,0.12190143018960953,23,9,0,1,0.0,0.3010299956639812
3625,210,0.0933,0.106,0.9991,0.7976,0.655971884727478,0.2530256509780884,0.09100249409675598,56,4,0,1,0.0,0.43067655807339306
33483,58,0.0999,0.4269,0.7689,0.4603,0.6017873883247375,0.23326081037521362,0.16495178639888763,3,30,1,0,0.5,0.0
5223,30,0.3506,0.372,0.6475,0.2231,0.42259669303894043,0.3765012323856354,0.20090201497077942,7,6,1,1,0.3333333333333333,0.3562071871080222
12400,503,0.043,0.1699,1.0,0.9072,0.6755051612854004,0.23318305611610413,0.09131176769733429,51,46,0,0,0.0,0.0
4469,37,0.1707,0.2169,0.6859,0.2963,0.5617443323135376,0.27018308639526367,0.16807256639003754,29,70,0,0,0.0,0.0
39145,27,0.1457,0.4131,0.6283,0.1889,0.5535094141960144,0.23948045074939728,0.2070101499557495,3,2,1,1,0.5,0.6309297535714575
4441,50,0.0307,0.3271,0.7377,0.3992,0.648510754108429,0.19500623643398285,0.15648303925991058,69,43,0,0,0.0,0.0
15670,391,0.0297,0.1787,1.0,0.8539,0.6884357333183289,0.2196982204914093,0.09186599403619766,78,94,0,0,0.0,0.0
26817,52,0.3824,0.2498,0.7377,0.3992,0.41422340273857117,0.4265410006046295,0.15923553705215454,88,36,0,0,0.0,0.0
7865,36,0.1886,0.3968,0.6704,0.2662,0.53357994556427,0.2716873586177826,0.19473272562026978,100,97,0,0,0.0,0.0
37465,28,0.1262,0.3333,0.6349,0.2005,0.574210524559021,0.23243698477745056,0.19335250556468964,11,76,0,0,0.0,0.0
16408,92,0.1685,0.3901,0.8355,0.5815,0.5668464303016663,0.2848268449306488,0.14832672476768494,85,40,0,0,0.0,0.0
38018,340,0.0685,0.2356,1.0,0.8743,0.6587303280830383,0.24376074969768524,0.09750885516405106,35,41,0,0,0.0,0.0
39101,49,0.0781,0.3917,0.7377,0.3992,0.614333987236023,0.21806466579437256,0.16760125756263733,43,88,0,0,0.0,0.0
2495,81,0.154,0.4552,0.7002,0.3247,0.5554568767547607,0.25340625643730164,0.19113689661026,39,57,0,0,0.0,0.0
5394,20,0.3068,0.5612,0.5741,0.1054,0.4261980354785919,0.32188910245895386,0.25191283226013184,89,100,0,0,0.0,0.0
27864,298,0.0159,0.1775,1.0,0.8475,0.6975951790809631,0.2113111913204193,0.09109362959861755,23,76,0,0,0.0,0.0
38359,19,0.3224,0.4067,0.5649,0.0936,0.42707520723342896,0.3407479524612427,0.2321767956018448,91,21,0,0,0.0,0.0
37206,18,0.5306,0.4286,0.545,0.0709,0.29062023758888245,0.48164165019989014,0.2277381420135498,2,5,1,1,0.6309297535714575,0.38685280723454163
34442,38,0.1863,0.3325,0.6649,0.2557,0.5396547317504883,0.27205997705459595,0.18828533589839935,75,90,0,0,0.0,0.0
21073,540,0.0522,0.2443,1.0,0.9182,0.6647548079490662,0.2385505586862564,0.09669457376003265,1,1,1,1,1.0,1.0
17416,41,0.0683,0.2563,0.6859,0.2963,0.6246435642242432,0.20994259417057037,0.1654137820005417,79,31,0,0,0.0,0.0
13611,41,0.1545,0.2903,0.7048,0.3337,0.5691145658493042,0.26053959131240845,0.17034587264060974,44,27,0,0,0.0,0.0
20922,29,0.2857,0.4,0.6349,0.2005,0.4632608890533447,0.3277212381362915,0.2090177983045578,6,48,1,0,0.3562071871080222,0.0
15900,133,0.0713,0.2357,0.9164,0.7036,0.6521266102790833,0.23518483340740204,0.11268854886293411,43,34,0,0,0.0,0.0
17733,23,0.1029,0.4108,0.5912,0.1293,0.5732361078262329,0.2122172862291336,0.2145465463399887,79,60,0,0,0.0,0.0
26290,126,0.0487,0.2474,0.9104,0.6957,0.6650357246398926,0.22161325812339783,0.11335106194019318,68,11,0,0,0.0,0.0
8684,57,0.0959,0.3294,0.7656,0.4541,0.6114965081214905,0.2334766834974289,0.15502683818340302,41,30,0,0,0.0,0.0
19975,152,0.0604,0.2617,0.9436,0.7378,0.6613790392875671,0.22930891811847687,0.10931199789047241,24,24,0,0,0.0,0.0
30306,75,0.039,0.2691,0.8166,0.5488,0.6577732563018799,0.20911896228790283,0.13310778141021729,2,9,1,1,0.6309297535714575,0.3010299956639812
21050,37,0.2214,0.3618,0.6757,0.2765,0.5150753259658813,0.2947407364845276,0.19018401205539703,15,14,0,0,0.0,0.0
4710,47,0.2322,0.2852,0.7219,0.3679,0.518191397190094,0.31350257992744446,0.16830597817897797,4,21,1,0,0.43067655807339306,0.0
583,68,0.0459,0.3616,0.7984,0.5159,0.6445329189300537,0.20883385837078094,0.14663328230381012,1,1,1,1,1.0,1.0
30358,161,0.0311,0.2695,0.9546,0.7508,0.6808977127075195,0.21285371482372284,0.10624854266643524,3,17,1,0,0.5,0.0
37052,20,0.3426,0.4735,0.5649,0.0936,0.40858954191207886,0.3498813509941101,0.24152915179729462,69,20,0,0,0.0,0.0
6574,53,0.0781,0.3659,0.7486,0.4209,0.6178395748138428,0.2202540785074234,0.16190631687641144,90,21,0,0,0.0,0.0
4765,676,0.0251,0.169,1.0,0.9336,0.6845042705535889,0.22548368573188782,0.0900120884180069,5,10,1,1,0.38685280723454163,0.2890648263178879
35351,342,0.0524,0.2117,1.0,0.8303,0.6745750308036804,0.22979922592639923,0.09562574326992035,18,53,0,0,0.0,0.0
14232,166,0.0471,0.2147,0.9616,0.7588,0.6750327944755554,0.22299610078334808,0.10197117924690247,23,80,0,0,0.0,0.0
33344,75,0.0985,0.2482,0.8141,0.5444,0.62117999792099,0.2430516481399536,0.1357683390378952,13,27,0,0,0.0,0.0
40501,218,0.0552,0.2116,0.9684,0.7662,0.6710591316223145,0.22783014178276062,0.10111073404550552,22,44,0,0,0.0,0.0
8789,28,0.2855,0.3412,0.6283,0.1889,0.46702563762664795,0.32959914207458496,0.20337530970573425,56,17,0,0,0.0,0.0
23194,313,0.0555,0.1924,0.9605,0.7575,0.6707769632339478,0.2282244712114334,0.10099851340055466,71,18,0,0,0.0,0.0
4497,237,0.0584,0.266,0.9728,0.771,0.6666676998138428,0.22874200344085693,0.1045902892947197,4,1,1,1,0.43067655807339306,1.0
16287,82,0.0645,0.3157,0.8166,0.5488,0.6386364102363586,0.22198909521102905,0.13937446475028992,84,85,0,0,0.0,0.0
24523,161,0.0806,0.243,0.9522,0.748,0.6505815386772156,0.24190610647201538,0.10751233994960785,30,7,0,1,0.0,0.3333333333333333
18960,51,0.1114,0.3079,0.7414,0.4066,0.6002960801124573,0.23977620899677277,0.15992774069309235,59,54,0,0,0.0,0.0
10514,41,0.1348,0.339,0.7002,0.3247,0.5776268243789673,0.24639378488063812,0.1759794056415558,24,13,0,0,0.0,0.0
29123,98,0.063,0.1865,0.8547,0.6132,0.6527581214904785,0.22755903005599976,0.11968288570642471,30,42,0,0,0.0,0.0
35723,39,0.1169,0.4434,0.6956,0.3154,0.5797097086906433,0.23182445764541626,0.18846578896045685,60,44,0,0,0.0,0.0
20139,72,0.0714,0.2677,0.809,0.5353,0.6367396712303162,0.22628241777420044,0.1369779407978058,53,73,0,0,0.0,0.0
40202,29,0.2203,0.4869,0.5228,0.0498,0.4764665961265564,0.26790452003479004,0.2556288540363312,6,10,1,1,0.3562071871080222,0.2890648263178879
34880,95,0.038,0.2011,0.8567,0.6164,0.667761504650116,0.21335430443286896,0.11888422816991806,21,83,0,0,0.0,0.0
488,23,0.3018,0.7175,0.5741,0.1054,0.41546404361724854,0.3083387613296509,0.2761971950531006,91,63,0,0,0.0,0.0
36487,112,0.1039,0.2283,0.8776,0.6488,0.6262022852897644,0.2526654899120331,0.12113218754529953,25,3,0,1,0.0,0.5
19916,141,0.1059,0.3395,0.8684,0.6347,0.6167171001434326,0.25031083822250366,0.1329721063375473,67,26,0,0,0.0,0.0
6816,27,0.0848,0.5081,0.6283,0.1889,0.5821055173873901,0.20350582897663116,0.2143886834383011,47,5,0,1,0.0,0.38685280723454163
8914,134,0.0847,0.2645,0.9164,0.7036,0.6416922807693481,0.24253399670124054,0.1157737448811531,2,3,1,1,0.6309297535714575,0.5
41374,47,0.1177,0.4241,0.6704,0.2662,0.5771462917327881,0.22929027676582336,0.1935633271932602,58,6,0,1,0.0,0.3562071871080222
7579,130,0.0453,0.3102,0.9119,0.6977,0.6635145545005798,0.21849077939987183,0.11799469590187073,86,18,0,0,0.0,0.0
7034,19,0.2807,0.6542,0.5649,0.0936,0.43252310156822205,0.2982311248779297,0.26924580335617065,22,15,0,0,0.0,0.0
41063,481,0.0159,0.2493,1.0,0.9076,0.6885446310043335,0.2162279337644577,0.09522753208875656,69,10,0,1,0.0,0.2890648263178879
10330,369,0.0367,0.1812,1.0,0.8692,0.6825108528137207,0.22526812553405762,0.0922209620475769,34,48,0,0,0.0,0.0
18121,177,0.0387,0.2093,0.9739,0.7721,0.6823814511299133,0.2184859663248062,0.09913254529237747,90,13,0,0,0.0,0.0
18750,22,0.2729,0.8456,0.5829,0.1173,0.42282798886299133,0.28364357352256775,0.29352840781211853,43,57,0,0,0.0,0.0
39814,109,0.1486,0.2816,0.8377,0.5853,0.5879404544830322,0.27569320797920227,0.13636630773544312,85,31,0,0,0.0,0.0
14079,88,0.1419,0.2789,0.8443,0.5962,0.5934572815895081,0.27217307686805725,0.1343695968389511,44,29,0,0,0.0,0.0
22763,24,0.1652,0.3937,0.5993,0.1413,0.5375690460205078,0.2476806491613388,0.21475034952163696,84,67,0,0,0.0,0.0
13564,149,0.0209,0.2497,0.9397,0.7332,0.6861421465873718,0.20725248754024506,0.10660535842180252,22,35,0,0,0.0,0.0
17654,38,0.1972,0.3714,0.6908,0.306,0.532505214214325,0.2815459668636322,0.18594887852668762,29,65,0,0,0.0,0.0
33305,75,0.1363,0.2556,0.79,0.5004,0.5929591059684753,0.26294857263565063,0.1440923660993576,76,97,0,0,0.0,0.0
32283,19,0.307,0.461,0.5552,0.0821,0.43080517649650574,0.325967937707901,0.24322694540023804,80,55,0,0,0.0,0.0
16718,23,0.2668,0.4298,0.5993,0.1413,0.4680820107460022,0.30776193737983704,0.22415605187416077,6,2,1,1,0.3562071871080222,0.6309297535714575
3129,123,0.1303,0.2566,0.8064,0.5306,0.5986508131027222,0.2612587809562683,0.14009033143520355,30,6,0,1,0.0,0.3562071871080222
6109,70,0.2345,0.2341,0.8011,0.5209,0.5266561508178711,0.33046501874923706,0.14287883043289185,48,51,0,0,0.0,0.0
40687,98,0.0628,0.2309,0.8645,0.6288,0.6512541770935059,0.22722098231315613,0.1215248703956604,51,25,0,0,0.0,0.0
18432,19,0.5921,0.5241,0.5552,0.0821,0.2523292899131775,0.5178719162940979,0.22979874908924103,23,28,0,0,0.0,0.0
2742,52,0.1753,0.251,0.7486,0.4209,0.5625846982002258,0.2818273603916168,0.15558788180351257,32,15,0,0,0.0,0.0
265,501,0.1207,0.2604,0.9193,0.7074,0.6182325482368469,0.26503387093544006,0.11673352122306824,5,44,1,0,0.38685280723454163,0.0
22156,41,0.4077,0.2617,0.7048,0.3337,0.3939690589904785,0.4375300705432892,0.16850097477436066,7,19,1,0,0.3333333333333333,0.0
8683,573,0.0215,0.2253,1.0,0.9228,0.6849300265312195,0.22135986387729645,0.09371007978916168,76,30,0,0,0.0,0.0
17515,335,0.0367,0.225,1.0,0.8576,0.6813347339630127,0.22332021594047546,0.09534507244825363,44,44,0,0,0.0,0.0
10785,18,0.3328,0.309,0.5552,0.0821,0.4259263873100281,0.3527323603630066,0.22134122252464294,48,59,0,0,0.0,0.0
29355,72,0.1482,0.4425,0.79,0.5004,0.5715623497962952,0.26423966884613037,0.16419793665409088,9,7,1,1,0.3010299956639812,0.3333333333333333
36281,23,0.1941,0.3594,0.5993,0.1413,0.5220090746879578,0.26611220836639404,0.211878702044487,22,44,0,0,0.0,0.0
28418,84,0.0749,0.1505,0.8377,0.5853,0.6454584002494812,0.23384857177734375,0.12069295346736908,59,77,0,0,0.0,0.0
36916,507,0.0749,0.2146,1.0,0.9089,0.6521750688552856,0.2519790828227997,0.09584592282772064,2,3,1,1,0.6309297535714575,0.5
612,224,0.0505,0.1538,1.0,0.8158,0.680076003074646,0.22814413905143738,0.091779924929142,80,35,0,0,0.0,0.0
40933,26,0.1883,0.5214,0.6215,0.1771,0.5150625109672546,0.25825342535972595,0.2266840636730194,23,64,0,0,0.0,0.0
4930,81,0.0824,0.3093,0.8286,0.5698,0.6291484236717224,0.2335299402475357,0.13732168078422546,78,63,0,0,0.0,0.0
9923,53,0.156,0.1903,0.6956,0.3154,0.5746809244155884,0.26351702213287354,0.16180209815502167,64,79,0,0,0.0,0.0
